id,cefr_level,name,summary,explanation,original,translation,dictionary_id,created_at,updated_at
13,A1.1-A1.2,my/our/your/his/her/its/their+名詞,代名詞（所有格）＋名詞,"以下では、「my/our/your/his/her/its/their + 名詞」の用法について、より詳しく、わかりやすく解説します。

---

## 1. 所有格(形容詞的代名詞)とは？

英語には「所有」を表す形で使われる代名詞がいくつか存在します。そのうち、名詞の前に置かれて「形容詞的(修飾語)」な役割を果たすものを、一般的に「所有格 (possessive adjectives または possessive determiners)」と呼びます。これらは日本語では「〜の」と訳されることが多く、後ろの名詞と結びつき、「誰(何)のものか」を示す役目を持ちます。

<div align=""center"">

| 人称 (主語)  | 所有格 (形容詞的代名詞) | 日本語の意味              |
|:-----------:|:----------------------:|:------------------------:|
| I (私)      | my                    | 私の                     |
| we (私たち)  | our                   | 私たちの                 |
| you (あなた/あなたたち) | your                  | あなた(たち)の            |
| he (彼)      | his                   | 彼の                     |
| she (彼女)   | her                   | 彼女の                   |
| it (それ)    | its                   | それの                   |
| they (彼ら/彼女ら/それら) | their                 | 彼ら(彼女ら/それら)の       |

</div>

---

## 2. 使い方のポイント

1. **名詞の前に置くこと**  
   所有格は必ず名詞を修飾するため、名詞の直前に置きます。例：  
   - my book (私の本)  
   - your bag (あなたのカバン)  
   - their house (彼らの家)

2. **所有者が誰(何)なのかを示す**  
   「所有格」自体は「誰のものか」を示す言葉です。例えば“my”は私が持っているもの、“his”は彼が持っているもの、といった具合です。

3. **主語とは一致しないケースもある**  
   主語が「I」であっても、正確に状況を示したい場合、所有格は“I”以外になることがあります。例えば「彼のカバン(= his bag)は私のものよりも大きい」と言いたいとき、文の主語が何であっても、彼のカバンは “his bag” と表します。

4. **「所有格」と「所有代名詞(mine, yours, his, hers, etc.)」の違い**  
   - 所有格 (形容詞的代名詞): 必ず後ろに名詞が来る  
     例: my book, your car, his house  
   - 所有代名詞: 名詞を含まず、単独で使える  
     例: mine (私のもの), yours (あなたのもの), his (彼のもの)

---

## 3. 例文で確認しよう

1. My computer is very fast.  
   (私のコンピューターはとても高速です)  
   → “my”が後ろの名詞“computer”を修飾して「私の」と所有を示しています。

2. Our teacher gave us homework.  
   (私たちの先生が私たちに宿題を出しました)  
   → “our”は“teacher”を修飾し、「私たちの先生」を表しています。

3. Is this your pen?  
   (これはあなたのペンですか？)  
   → “your”が“pen”を修飾し、「あなたのペン」を示します。

4. He forgot his wallet at home.  
   (彼は財布を家に忘れました)  
   → “his”が“wallet”を修飾し、「彼の財布」を表します。

5. They brought their friends to the party.  
   (彼らはパーティーに友人たちを連れてきました)  
   → “their friends”で「彼らの友人たち」を示しています。

---

## 4. まとめ

- 「my/our/your/his/her/its/their + 名詞」は、所有者が誰であるかを示す「所有格(形容詞的代名詞)」です。  
- 名詞の直前に置かれ、その名詞に対して「〜の」という意味を付与します。  
- 主語になる代名詞(I, we, you など)とは別に、所有関係を表すために使われるので、文脈に合わせて使い分けることが大切です。  
- 所有格を使う場合、必ず後ろに「名詞」が続く点も押さえましょう。

これらを意識すると、英語の文章で誰のものかを明確に表す際に、スムーズに使いこなせるようになります。ぜひ、日常会話や英文作成で練習してみてください。",My kids have their spring break soon.,私の子供達はもうすぐ春休みです。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:52:33 +0900
36,A1.2,WH-疑問文: Who ...?,疑問詞whoで始まる疑問文,"## WH-疑問文「Who … ?」とは？

英語には「疑問詞」と呼ばれる語があり、先頭に “wh” がつくことが多いのが特徴です（例：what, which, when, where など）。「who」 も同様に疑問詞として使われ、人に関する情報を質問するときに用いられます。具体的には「誰が～？」「誰を～？」という意味を表します。

---

## 基本的な使い方

1. **主語をたずねる場合**  
   「誰が～するのか？」と尋ねるときに使います。  
   例：  
   - Who lives in this house?  
     （誰がこの家に住んでいますか？）  
   - Who called you yesterday?  
     （誰が昨日あなたに電話しましたか？）

   主語を尋ねるための「who」は、助動詞（do / does / did）を伴わず、そのまま動詞を続けるのが一般的です。

2. **目的語をたずねる場合**  
   「誰を～するのか？」と尋ねるときに使います。  
   例：  
   - Who do you love the most?  
     （あなたは誰を一番愛していますか？）  
   - Who did you invite to the party?  
     （誰をパーティーに招待しましたか？）

   目的語を尋ねるときは、主語 + 動詞 の代わりに “[Who + do/does/did + 主語 + 動詞]?” の形をとるのが普通です。

---

## 「who」と「whom」の違い（参考）

英語には「whom」という形もあります。「whom」はより形式的・文語的で、目的語を尋ねるときに用いられます。しかし、現代の口語では「who」を代わりに使うことが多いです。日常会話では「whom」をあまり耳にすることはありませんが、書き言葉やフォーマルな場面では使われる場合があります。  
例：  
- Whom did you meet yesterday? （フォーマル）  
- Who did you meet yesterday? （日常会話ではこちらが一般的）

---

## まとめ

- **who** は「人（だれ）」を尋ねるときの疑問詞で、主語にも目的語にも使えます。  
- **主語をたずねる** 場合は “Who + 動詞 … ?” の語順。  
- **目的語をたずねる** 場合は “Who + do/does/did + 主語 + 動詞 … ?” の語順。  
- より形式的には「whom」が使われる場合もありますが、日常会話ではほとんど「who」で通用します。

以上の点を押さえておくと、「だれが？」「だれを？」に関する英語の疑問文を正しく使えるようになります。ぜひ、実際の会話や文書の中で練習してみてください。",Who is standing there?,そこに立っているのは誰ですか。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:54:15 +0900
29,A1.2,no+名詞,no+名詞で、実質否定文に,"以下では、提示された解説をより詳しく、わかりやすく修正・補足したものを示します。

---

## 「no + 名詞」の基本的な役割

**""no + 名詞""** は、その文章自体を否定の意味にする表現です。たとえば “I have no money in my pocket.” と言われたとき、「ポケットにお金が全くない」ということを強調して伝えています。

---

## 例文：I have no money in my pocket.

1. **直訳と実際の意味**
   - 直訳：「私は（ポケットにあるはずのお金が）ない状態で持っている」
   - 実際の意味：「ポケットにはお金がない（＝まったくお金を持っていない）」

   一見すると直訳はやや不自然ですが、これは英語の「no + 名詞」をそのまま日本語に置き換えた場合に起こる違和感です。英語では「no + 名詞」を使うと、その名詞が“まったく存在しない・まったく持っていない”ことをはっきり示すニュアンスになります。

2. **「I don’t have any money in my pocket.」との比較**
   - 「I don’t have any money in my pocket.」＝「私はポケットにお金を少しも持っていない」
   - 「I have no money in my pocket.」＝「私はポケットにお金を持っていない（全然ない）」  
     
   どちらも否定の意味ですが、**""I have no money""** のほうが、よりストレートかつ強い否定を表すことが多いです。

---

## 用法のポイント

1. **他の動詞 + no + 名詞**  
   例：  
   - “There is no time left.”（時間が全く残っていない）  
   - “We found no evidence.”（証拠を全く見つけられなかった）  

   このように「動詞 + no + 名詞」を使うと、「（名詞）を少しも（見つけて・思って・持って）いない」という強い否定を表します。

2. **主語としての ""No + 名詞""**  
   例：  
   - “No visitors arrived.”（訪問者は誰も来なかった）  
   - “No mistakes were found.”（ミスは一つも見つからなかった）  

   “No” が主語の名詞を修飾する場合、その文全体を「〜が一切起こらなかった」「〜がまったくなかった」と否定する意味になります。

3. **""No"" と ""not"" の違い**  
   - “No” は名詞を直接修飾して「まったくない」というニュアンスを持たせる。  
   - “Not” は動詞や形容詞などを否定して、「〜ではない」「〜しない」という意味を持たせる。  

   例：  
   - “There is no solution.” ⇒「解決策がない」  
   - “There is not a solution.” ⇒文としては可能だが、やや違和感があり、むしろ “There isn’t a solution.” が一般的。

---

## まとめ

- **「no + 名詞」** は、名詞の「量」「存在」を完全に否定して「少しも〜ない」「全く〜ない」という強い否定表現となります。  
- 日本語に直訳するとやや不自然になることがありますが、英語では「意志をはっきり示す」「強い否定を表す」場面で頻繁に使われます。  
- “I don’t have any money.” とほぼ同じ意味でも、**「I have no money.」のほうがより直接的** というニュアンスになる場合もあります。  

このように、「no + 名詞」の表現は否定をよりダイレクトに言い切りたいときに使われる重要な文型です。英語の否定表現の一種として、使い分けやニュアンスの違いを理解しておくと会話や文章表現が豊かになります。",There is no money in my bag.,私のかばんにはお金はまったく入っていません。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:53:49 +0900
46,A1.2-A1.3,過去形 (be動詞),be動詞の過去形=wasとwere,"## 過去形 (be動詞) とは？

英語のbe動詞（am, is, are）は、過去の出来事や状態を表すときに “was” と “were” に変化します。このとき、主語によって使い分けが決まるので、以下のルールを覚えておきましょう。

---

### was を使う場合
- 主語が単数のとき  
  例: I, he, she, it, 単数名詞など
- 例文:  
  - “He is young.” → “He was young.”  
    (彼は若いです → 彼は若かったです)

### were を使う場合
- 主語が複数のとき  
  例: we, you, they, 複数名詞など  
  ※ “you” は単数・複数どちらにも使われますが、過去形では “were” を使います。
- 例文:  
  - “They are happy.” → “They were happy.”  
    (彼らは幸せです → 彼らは幸せでした)

---

## 否定文の作り方

過去形のbe動詞を使った否定文は、以下のように “not” を入れます。

- was → was not (省略形: wasn’t)  
  例: “I was not there.” (私はそこにいませんでした)  
- were → were not (省略形: weren’t)  
  例: “They were not busy.” (彼らは忙しくありませんでした)

---

## 疑問文の作り方

過去形のbe動詞を使った疑問文は、文頭に “was” または “were” を置きます。

- “Was he tired?” (彼は疲れていましたか？)  
- “Were you at home last night?” (昨夜は家にいましたか？)

答え方は、同じbe動詞を使って答えます。  
- “Yes, he was.” / “No, he wasn’t.”  
- “Yes, I was.” / “No, I wasn’t.” など

---

## まとめ

1. 現在のbe動詞 (am, is, are) は、過去形で “was / were” に変わる。  
2. 主語が「単数(例: I, he, she, it)」なら “was”、主語が「複数(例: we, you, they)」なら “were”。  
3. 否定文を作るときは “was not” (wasn’t) / “were not” (weren’t) を用いる。  
4. 疑問文を作るときは、文頭に “was” または “were” を置く。  

これらの基本ルールをしっかりと押さえておけば、過去形のbe動詞を使った文章をスムーズに作ることができます。",Mike was very kind. He got my car repaired [[for free]].,マイクはとても親切でした。彼は私の車を無料で修理してくれました。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:55:31 +0900
73,A1.3,WH-疑問文: Which ...?,「どちら」を聞きたいときの疑問詞 which,"# WH-疑問文：「Which ...?」の使い方

「Which」は、複数の選択肢がある中で「どちら」「どの～」などを尋ねたいときに使います。文の中で主語（～が）として使われる場合と、目的語（～を）として使われる場合があるため、それぞれの用法を押さえましょう。

---

## 1. 「Which」が主語になる場合
「Which」が文の主語となり、「どちらが～ですか？」という形になります。「Which」の直後に動詞（多くはbe動詞や助動詞など）が続きます。

- 例1: **Which is better, this or that?**  
  「どちらがより良いですか？ こちらですか、それともあちらですか？」  
  → 「Which」が主語なので、動詞 **is** が直後に来ます。

- 例2: **Which is yours?**  
  「どちらがあなたのものですか？」  
  → 「Which」は「あなたのもの」という概念を尋ねる主語になっています。

---

## 2. 「Which」が目的語になる場合
「Which」が文の目的語となり、「どちらを～しますか？」という形になります。多くの場合、**Which do you …?** などのような疑問文の形を取ります。

- 例1: **Which do you choose?**  
  「どちらを選びますか？」  
  → 「Which」が「choose」の目的語になっています。

- 例2: **Which do you like better?**  
  「どちらのほうが好きですか？」  
  → 「Which」が「like」の目的語になっています。

---

## 3. 「Which + 名詞」の形
「Which + 名詞」の形で、「どの～？」と尋ねることもできます。このとき、「名詞」部分で具体的な選択肢の分類を提示し、質問をより明確にします。

- 例1: **Which book do you recommend?**  
  「どの本をおすすめしますか？」

- 例2: **Which color do you prefer?**  
  「どの色を好みますか？」

このように、聞き手がどれかを選ぶよう求めるときに「Which + 名詞」を使うと、質問内容がはっきり伝わります。

---

## 4. 「Which」と「What」の違い（参考）
「Which」は「複数の選択肢が明確にある状態」で「どちら」や「どの～」を尋ねる場合に使われます。一方、「What」は「何か詳しい情報を問う」場合や「そうした選択肢が定まっていない」場合に使うことが多いです。

- 例:  
  - **Which movie do you want to watch?**  
    → 候補（映画A、映画Bなど）がある程度はっきりしている場合。  
  - **What do you want to watch?**  
    → 何を見たいのか、ジャンルや作品など具体的な選択肢が定まっていない場合。

---

## まとめ
- 「Which」は、複数の選択肢の中から選ぶ場合に用いられ、  
  - 文の主語として使われる場合は **Which + 動詞**  
  - 文の目的語として使われる場合は **Which + do/does/did + 主語 + 動詞**  
  - 名詞を伴う場合は **Which + 名詞 + 疑問文の形**  
- 「Which」か「What」かは、「選択肢がはっきりしているかどうか」で使い分けると理解しやすいです。

上記を踏まえて、それぞれの文章に合わせた適切な「Which」の使い方をマスターしましょう。","Which do you like better, this or that?",あなたはこれとあれとどちらが好きですか。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:58:22 +0900
78,A1.3,What about ...?,「～はどうなるの？」,"## 「What about ~?」の使い方

「What about ~?」は、以下のような状況でよく使われる表現です。会話の流れを受けて、「～はどうなの？」や「～についてはどう考えているの？」と、相手や聞き手に注意を向けさせたい場合に使われます。

1. **言い換え：「～はどうなるの？」**
   - 直前の話題や計画に対して、「自分は無視されているのでは？」「それについては考えてあるの？」と確認・指摘するようなニュアンスがあります。

2. **「How about ~?」との違い**
   - 「How about ~?」も提案や意見を求めるときに使われる表現ですが、比較的中立・穏やかに「～はどうですか？」と尋ねるイメージがあります。  
   - 一方、「What about ~?」は、**話者が特に問題点や懸念を指摘したいとき**によく使われます。少し感情的なニュアンスや、「その点はどう考えているの？」という詰問の印象を与えることもあります。

3. **例文とニュアンスの違い**
   - 例1:  
     Are you going camping? What about me?  
     「キャンプに行くの？私（のこと）はどうなるの？」  
     → 相手の計画に取り残される自分に対する不満や心配が込められている。  
   - 例2:  
     A: Let’s go to the park.  
     B: (気になる点を指摘して) What about the weather? It’s supposed to rain.  
     「天気はどうなの？雨が降るって言ってたよ。」  
     → 「計画するのはいいけど、雨の心配は考えているの？」という指摘のニュアンス。

4. **感情・強調に注意**
   - 「What about ~?」は、時に怒りや不満を表す場合もあります。相手が特定の状況や人を考慮していないと感じたときに、強めに指摘するために使われることがあります。

---

### まとめ
- 「What about ~?」は、相手の発言や状況を受けて「～はどうなの？」と注意を促す表現。  
- 「How about ~?」が提案や意見を穏やかに尋ねるイメージなのに対し、「What about ~?」は**問題点や懸念、怒りなど感情的なニュアンス**も含みやすい点に注意しましょう。",What about next Sunday?,今度の日曜日はどうですか。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:58:30 +0900
9,A1.1-A1.2,You are ... (疑問文・否定文含む),「あなたは～です。」を表すYou are ~.,"## 「You are ...」を使った文の作り方

英語で「～です」と言いたい場合、be動詞の現在形（am、are、is）を使います。  
「あなた（たち）は～です。」と表す場合は、主語が「You」ですので、be動詞は「are」を用いて **You are ...** と表現します。  
ここでは「You are ...」を使った疑問文、否定文についても詳しく説明します。

---

### 1. 肯定文：You are ...
- 形：**You are + 形容詞 / 名詞 + ...**
- 例文：
  - You are happy. （あなたはうれしいです）
  - You are a student. （あなたは学生です）

英語の「you」は「あなた」を意味する場合も「あなたたち（複数）」を意味する場合も、「are」を使う点に注意しましょう。  
「I」の場合は「am」、三人称単数（he、she、it）の場合は「is」と形が変わるので、特に比較しながら覚えると理解しやすくなります。

---

### 2. 疑問文：Are you ...?
肯定文を疑問文にするときは、**be動詞（are）を主語（you）の前に出す**だけです。

- 形：**Are + you + 形容詞 / 名詞 + ...?**
- 例文：
  - Are you tired? （あなたは疲れていますか？）
  - Are you a teacher? （あなたは先生ですか？）

#### 短い答え方（Yes/Noで答える場合）
- **Yes, I am.**  
- **No, I’m not.**  

例えば、""Are you tired?"" と聞かれたら、「はい、そうです」と答えるときは ""Yes, I am.""、「いいえ、ちがいます」と答えるときは ""No, I’m not."" となります。

---

### 3. 否定文：You are not ...
肯定文を否定文にするときは、be動詞の後ろに「not」を入れます。  
- 形：**You are not + 形容詞 / 名詞 + ...**
- 例文：
  - You are not busy. （あなたは忙しくありません）
  - You are not a doctor. （あなたは医者ではありません）

#### 短縮形（省略形）について
英語ではよく短縮形が使われます。たとえば「are not」は「aren’t（アーント）」と書くことが多いです。  
- You aren’t tired.  
- You aren’t a doctor.

上のように書くと、より日常会話らしくなります。

---

### 4. まとめ
1. **肯定文**：You are ...  
2. **疑問文**：Are you ...?  
3. **否定文**：You are not ... / You aren’t ...

「You」は単数・複数のどちらの場合でも「are」を使う点がポイントです。  
疑問文・否定文ともにbe動詞の位置が変わったり「not」が入ったりするだけなので、シンプルなパターンをしっかり身につけてください。

---

**学習のポイント**  
- 「You are ...」をすばやく見分けるために、主語（You）と動詞（are）の組み合わせに慣れましょう。  
- 疑問文：「Are」を先頭に持ってくる。  
- 否定文：「are」のあとに「not」を入れる（あるいは「aren’t」と短縮する）。  
- シンプルな例文を声に出して言ったり、書いたりすると習得が早まります。

以上が「You are ...」を使った基本的な文の作り方と疑問文・否定文のポイントです。ここをしっかり押さえておくと、さまざまな文に応用できるようになります。","You are tired, aren't you?",君は疲れていますね。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:51:34 +0900
10,A1.1-A1.2,He/She is ... (疑問文・否定文含む),「彼（彼女）は～です。」を表すHe (She) is ~.,"以下では、主語が「He」や「She」の場合のbe動詞（is）の使い方について、疑問文・否定文の形も含め、なるべく詳しく解説します。

---

## 1. 基本の考え方
英語では「～です」という意味を表すとき、主語とbe動詞（am / are / is）を組み合わせます。  
- 「I（私）」が主語の場合 → am  
- 「You（あなた/あなたたち）」や「We（私たち）」、「They（彼ら/彼女ら）」が主語の場合 → are  
- 「He（彼）」や「She（彼女）」、「It（それ）」が主語の場合 → is  

「He」や「She」は三人称単数に当たるので、現在形のbe動詞は「is」を使います。

---

## 2. 肯定文の形
「彼は～です。」「彼女は～です。」と言いたいときは、以下の形を使います。

> He is ~.  
> She is ~.

- 例文:  
  - He is happy.（彼はうれしそうです。）  
  - She is a student.（彼女は学生です。）  

### 短縮形
会話などでは、短縮形（contraction）を使うことが多いです。  

> He is → He’s  
> She is → She’s  

- 例文:  
  - He’s excited.（彼はわくわくしている。）  
  - She’s from Canada.（彼女はカナダ出身です。）

---

## 3. 疑問文の形
「彼は～ですか？」「彼女は～ですか？」と疑問文にするときは、be動詞「is」を文頭へ移動させます。

> Is he ~？  
> Is she ~？

- 例文:  
  - Is he busy now?（彼は今忙しいですか？）  
  - Is she your friend?（彼女はあなたの友達ですか？）  

### 短い答え方
疑問文に対する答え方は、YesかNoを使い、be動詞を繰り返します。

- Yes, he is. / No, he isn’t.  
- Yes, she is. / No, she isn’t.  

---

## 4. 否定文の形
「彼は～ではありません。」「彼女は～ではありません。」と否定文にするときは、be動詞の後ろに「not」を置きます。

> He is not ~.  
> She is not ~.

- 例文:  
  - He is not tired.（彼は疲れていません。）  
  - She is not at home.（彼女は家にいません。）  

### 短縮形
否定文も短縮形でよく使われます。  

> He is not → He isn’t / He’s not  
> She is not → She isn’t / She’s not  

- 例文:  
  - He isn’t my brother.（彼は私の兄弟ではありません。）  
  - She’s not a doctor.（彼女は医者ではありません。）  

---

## 5. まとめ
- 三人称単数（He / She）には「is」を使う。  
- 疑問文は「is」を文頭に移して「Is he ~?」「Is she ~?」とする。  
- 否定文は「is」の後ろに「not」を置いて「He is not ~」「She is not ~」とする。  
- 日常会話では短縮形（He’s / She’s / He isn’t / She isn’t など）をよく用いる。

「He/She is ～」の形は、人物の状態や特徴を簡潔に伝える際に非常に便利です。疑問文にするとき、否定文にするときの形もセットで覚えておくと、スムーズに会話を組み立てられるようになります。",He is a doctor and she is a nurse.,彼は医者で、彼女は看護師です。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:51:39 +0900
15,A1.1-A1.2,This/That is ... (疑問文・否定文含む),「これは/あれは～です。」を表すThis/That is ~.,"以下では、「This / That is ...」構文の使い方を、疑問文・否定文を含めてより詳しく解説します。Markdown形式でまとめていますので、学習の参考にしてください。

---

## 1. 基本の形：This / That is ...

英語で「～です」と言う場合は、現在形のbe動詞（am / are / is）を使います。「これは～です」「あれは～です」という意味を表すときには、次のように言います。

- This is + 名詞.  
  → 「これは～です。」
- That is + 名詞.  
  → 「あれは～です。」

### 例文

- This is a book.  
  → （近くにあるものを指して）「これは本です。」
- That is my bag.  
  → （少し離れた場所にあるものを指して）「あれは私のカバンです。」

---

## 2. 「This」と「That」の違い

- **This**  
  話し手から見て「近い場所にあるもの」を指し示すときに使います。「これ」「こちら」と訳せることが多いです。

- **That**  
  話し手から見て「遠い場所にあるもの」を指し示すときに使います。「あれ」「そちら」「あちら」と訳せることが多いです。

英語では、話し手との距離感や指し示す対象が重要になるので、どちらを使うかを意識すると自然な表現ができます。

---

## 3. 疑問文：Is this / that ... ?

### 形の作り方

be動詞（is）の場合、疑問文は **主語 (this / that)** と **is** の位置を入れ替えればOKです。

- **肯定文**: This is + 名詞.  
- **疑問文**: Is this + 名詞?

- **肯定文**: That is + 名詞.  
- **疑問文**: Is that + 名詞?

### 例文

- Is this your pen?  
  → 「これはあなたのペンですか？」
- Is that a cat?  
  → 「あれは猫ですか？」

疑問文を作る際のポイントは、**先頭にisが来る**ということです。また、答えるときには次のように返せます。

- Yes, it is.（はい、そうです。）  
- No, it isn't.（いいえ、ちがいます。）

---

## 4. 否定文：This / That is not ...

### 形の作り方

be動詞の後ろに **not** を入れて否定を表します。

- **肯定文**: This is + 名詞.  
- **否定文**: This is not + 名詞.

- **肯定文**: That is + 名詞.  
- **否定文**: That is not + 名詞.

省略形（短縮形）では **is not** が **isn't** になり、カジュアルな表現でよく使われます。

### 例文

- This is not my wallet. (This isn't my wallet.)  
  → 「これは私の財布ではありません。」
- That is not your car. (That isn't your car.)  
  → 「あれはあなたの車ではありません。」

---

## 5. その他のポイント

1. **主語が複数の場合**  
   「This（That）is...」は基本的に単数形を指します。複数形を指す場合は be動詞の **are** を使って「These（Those）are...」となるので、対象が1つか複数かを確認してください。  
   - These are my books. (これらは私の本です。)  
   - Those are my friends. (あちらは私の友人たちです。)

2. **疑問文で使う疑問詞**  
   疑問詞（What, Who, Where など）を使いたい場合は、**疑問詞 + is + this/that + ...?** の形になります。  
   - What is this? (これは何ですか？)  
   - Who is that man? (あの男性は誰ですか？)

3. **答えるときの代名詞**  
   質問に答えるとき、「It」は前に出てきた単数のものを受けるためによく使われます。  
   - Q: Is this your pen?  
     A: Yes, it is. / No, it isn't.

---

## まとめ

- 「This / That is ...」を使えば、簡単に「これは～です」「あれは～です」を表現できる。  
- 疑問文は **Is this(that) ...?**、否定文は **This(that) is not ...** として作る。  
- 「This」と「That」は、話し手との距離（近い / 遠い）によって使い分ける。  
- 短縮形や答え方も合わせて覚えておくと便利。  

ぜひ上記のポイントを押さえながら、「This / That is ...」の使い方をマスターしてください。学習の際に、実際に声に出して練習したり、身の回りのものを指さして英文を作ったりすると、より身につきやすくなります。","This is my coat, and that is my father's.",これは私のコートで、あれが父のです。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:52:24 +0900
4,A1.1,Please+動詞 (命令文),丁寧な命令文にはPleaseを付けて。,"以下では、「Please + 動詞の原形」を用いて丁寧な依頼や指示を伝える命令文の形について、より詳しく、わかりやすく解説します。

---

## 1. 基本的な形

「Please + 動詞の原形」という形は、日本語で「～してください」と依頼するときに頻繁に用いられる英語の表現です。構造はとてもシンプルで、下記の通りです。

> **Please + 動詞の原形 + (目的語など)**

たとえば、
- “Please open the door.”（ドアを開けてください）
- “Please sit down.”（座ってください）

このように、Please を文頭につけることで、相手に対して丁寧に依頼や指示を伝えることができます。

---

## 2. 命令文との違い

### (1) 普通の命令文

通常の命令文は、動詞の原形から始まります。例えば
- “Open the door.”（ドアを開けろ）
- “Sit down.”（座れ）

この形だけだと、少し命令口調が強く感じられる場合があります。

### (2) 「Please」を付けるメリット

「Please」を文頭につけた形にすると、同じ動作を相手に求める場合でも、より丁寧な頼み方になります。英語圏では相手の気持ちを尊重する表現として、やわらかい印象を与えることができるため、ビジネスシーンや日常会話でもよく使われます。

---

## 3. バリエーションと使い方のポイント

### (1) 位置を変える
「Please」を文の冒頭ではなく、動詞の前や文末に置くことも可能です。たとえば、
- “Open the door, please.”（ドアを開けてください）
- “Could you please open the door?”（ドアを開けていただけますか？）
  
ただし、いずれの場合も丁寧な依頼を表す意味合いは同じです。  
“Could you please...?”といった形では、より丁寧な質問文兼依頼文になります。

### (2) 否定形との組み合わせ
命令文の否定形に「Please」を加える場合は、以下のように記述します。
- “Please don’t touch this painting.”（この絵には触らないでください）

否定の「don’t」を使うことで、「何々しないでください」という依頼を表します。

### (3) そのほかの礼儀正しい表現
- “Could you ~ ?”  
- “Would you ~ ?”  
- “Would you mind ~ ?”  

これらの表現も、相手に頼みごとをする際によく使われる丁寧表現です。状況や相手との関係に応じて、使い分けをするとよいでしょう。

---

## 4. まとめ

- **基本形**は「Please + 動詞の原形」で「～してください」を表す  
- **普通の命令文**に比べて柔らかい印象を与えられる  
- 文中の「Please」の位置や否定形の使い方によって、表現の幅が広がる  
- ビジネスやフォーマルな場面などでは “Could you please ~ ?” のような形もよく用いられる  

「Please + 動詞の原形」はシンプルな構造ながら、丁寧さを伝えるうえでとても重要な表現です。日常会話からビジネスまで幅広く使えるので、ぜひ積極的に活用してみてください。","Please put your name and address, please.",ここに住所とお名前をお願いします。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:51:15 +0900
